          ISAJET PARTICLES, M(Y) =     0.000  M(X) =     0.000

     ID    PARTICLE        MASS    CHARGE    ---FLAVOR---    SPIN    INDEX
  -1230    AS0         1.192500      0.00      -1  -2  -3       0      153
   1231    S*0         1.382000      0.00       1   2   3       1      262
  -1231    AS*0        1.382000      0.00      -1  -2  -3       1      262
   1240    SC+         2.452900      1.00       1   2   4       0      162
  -1240    ASC-        2.452900     -1.00      -1  -2  -4       0      162
   1241    UDC*        2.630000      1.00       1   2   4       1      271
  -1241    AUDC*       2.630000     -1.00      -1  -2  -4       1      271
   1250    UDB.        5.812000      0.00       1   2   5       0      178
  -1250    AUDB.       5.812000      0.00      -1  -2  -5       0      178
   1251    UDB*        5.852000      0.00       1   2   5       1      287
  -1251    AUDB*       5.852000      0.00      -1  -2  -5       1      287
   1260    UDT.      175.570007      1.00       1   2   6       0      203
  -1260    AUDT.     175.570007     -1.00      -1  -2  -6       0      203
   1261    UDT*      175.610001      1.00       1   2   6       1      312
  -1261    AUDT*     175.610001     -1.00      -1  -2  -6       1      312
   1270    UDY.        0.570000      0.00       1   2   7       0      239
  -1270    AUDY.       0.570000      0.00      -1  -2  -7       0      239
   1271    UDY*        0.610000      0.00       1   2   7       1      348
  -1271    AUDY*       0.610000      0.00      -1  -2  -7       1      348
   1280    UDX.        0.570000      1.00       1   2   8       0      248
  -1280    AUDX.       0.570000     -1.00      -1  -2  -8       0      248
   1281    UDX*        0.610000      1.00       1   2   8       1      357
  -1281    AUDX*       0.610000     -1.00      -1  -2  -8       1      357
   1300    US0.        0.800000      0.33       1   3   0       0      368
  -1300    AUS0.       0.800000     -0.33      -1  -3   0       0      368
   1330    XI0         1.314900      0.00       1   3   3       0      156
  -1330    AXI0        1.314900      0.00      -1  -3  -3       0      156
   1331    XI*0        1.531800      0.00       1   3   3       1      265
  -1331    AXI*0       1.531800      0.00      -1  -3  -3       1      265
   1340    USC.        2.500000      1.00       1   3   4       0      165
  -1340    AUSC.       2.500000     -1.00      -1  -3  -4       0      165
   1341    USC*        2.700000      1.00       1   3   4       1      274
  -1341    AUSC*       2.700000     -1.00      -1  -3  -4       1      274
   1350    USB.        5.770000      0.00       1   3   5       0      181
  -1350    AUSB.       5.770000      0.00      -1  -3  -5       0      181
   1351    USB*        5.810000      0.00       1   3   5       1      290
  -1351    AUSB*       5.810000      0.00      -1  -3  -5       1      290
   1360    UST.      175.770004      1.00       1   3   6       0      206
  -1360    AUST.     175.770004     -1.00      -1  -3  -6       0      206
   1361    UST*      175.809998      1.00       1   3   6       1      315
  -1361    AUST*     175.809998     -1.00      -1  -3  -6       1      315
   1370    USY.        0.770000      0.00       1   3   7       0      242
  -1370    AUSY.       0.770000      0.00      -1  -3  -7       0      242
   1371    USY*        0.810000      0.00       1   3   7       1      351
  -1371    AUSY*       0.810000      0.00      -1  -3  -7       1      351
   1380    USX.        0.770000      1.00       1   3   8       0      251
  -1380    AUSX.       0.770000     -1.00      -1  -3  -8       0      251
   1381    USX*        0.810000      1.00       1   3   8       1      360
  -1381    AUSX*       0.810000     -1.00      -1  -3  -8       1      360
   1400    UC0.        1.900000      1.33       1   4   0       0      371
  -1400    AUC0.       1.900000     -1.33      -1  -4   0       0      371
   1440    UCC.        3.550000      2.00       1   4   4       0      170
  -1440    AUCC.       3.550000     -2.00      -1  -4  -4       0      170
   1441    UCC*        3.750000      2.00       1   4   4       1      279
  -1441    AUCC*       3.750000     -2.00      -1  -4  -4       1      279
   1450    UCB.        6.870000      1.00       1   4   5       0      186
  -1450    AUCB.       6.870000     -1.00      -1  -4  -5       0      186
   1451    UCB*        6.910000      1.00       1   4   5       1      295
  -1451    AUCB*       6.910000     -1.00      -1  -4  -5       1      295
   1460    UCT.      176.870010      2.00       1   4   6       0      211
  -1460    AUCT.     176.870010     -2.00      -1  -4  -6       0      211
   1461    UCT*      176.910004      2.00       1   4   6       1      320
  -1461    AUCT*     176.910004     -2.00      -1  -4  -6       1      320
   1500    UB0.        5.300000      0.33       1   5   0       0      375
  -1500    AUB0.       5.300000     -0.33      -1  -5   0       0      375
   1550    UBB.       10.270000      0.00       1   5   5       0      193
  -1550    AUBB.      10.270000      0.00      -1  -5  -5       0      193
   1551    UBB*       10.310000      0.00       1   5   5       1      302
  -1551    AUBB*      10.310000      0.00      -1  -5  -5       1      302
   1560    UBT.      180.270004      1.00       1   5   6       0      218
  -1560    AUBT.     180.270004     -1.00      -1  -5  -6       0      218
   1561    UBT*      180.309998      1.00       1   5   6       1      327
  -1561    AUBT*     180.309998     -1.00      -1  -5  -6       1      327
   1600    UT0.      175.300003      1.33       1   6   0       0      380
  -1600    AUT0.     175.300003     -1.33      -1  -6   0       0      380
   1660    UTT.      350.269989      2.00       1   6   6       0      227
  -1660    AUTT.     350.269989     -2.00      -1  -6  -6       0      227
   1661    UTT*      350.309998      2.00       1   6   6       1      336
  -1661    AUTT*     350.309998     -2.00      -1  -6  -6       1      336
   2130    L           1.115600      0.00       2   1   3       0      155
  -2130    AL          1.115600      0.00      -2  -1  -3       0      155
   2140    LC+         2.284900      1.00       2   1   4       0      164
  -2140    ALC-        2.284900     -1.00      -2  -1  -4       0      164
   2150    DUB.        5.641000      0.00       2   1   5       0      180
  -2150    ADUB.       5.641000      0.00      -2  -1  -5       0      180
   2160    DUT.      175.570007      1.00       2   1   6       0      205
  -2160    ADUT.     175.570007     -1.00      -2  -1  -6       0      205
   2170    DUY.        0.570000      0.00       2   1   7       0      241
